timestamp,experiment_name,dataset_name,test_env,input_shape,num_classes,num_environments,model_architecture,total_parameters,trainable_parameters,pretrained,dropout_rate,epochs,batch_size,learning_rate,weight_decay,final_train_acc,final_test_acc,best_test_acc,final_train_loss,final_test_loss,total_training_time,avg_epoch_time,device
20250531_104550,resnet_domain_experiment,ColoredMNIST,2,"(2, 28, 28)",2,3,RESNET18,11174402,11174402,False,0,300,128,0.1,0.0001,1.0,0.28577551107872967,0.3337333390477007,3.593646894340134e-05,7.080308153329651,4656.344305515289,15.521147685050964,auto
