timestamp,experiment_name,dataset_name,test_env,input_shape,num_classes,num_environments,model_architecture,total_parameters,trainable_parameters,pretrained,dropout_rate,epochs,batch_size,learning_rate,weight_decay,final_train_acc,final_test_acc,best_test_acc,final_train_loss,final_test_loss,total_training_time,avg_epoch_time,device
20250605_025629,resnet_domain_experiment,ColoredMNIST,0,"(2, 28, 28)",2,3,Self-Attention ResNet18,11959926,11959926,True,0,300,128,0.1,0.0001,1.0,0.790091711665381,0.8423759321162253,7.964714026596089e-05,1.4933277459743897,6174.117373228073,20.580391244093576,auto
