timestamp,epoch,train_loss,train_accuracy,test_loss,test_accuracy,test_env_0_accuracy
20250530_033432,1,1.1695535230994876,0.5218788839840569,0.6945359589623623,0.49815719550869975,0.49815719550869975
20250530_033432,2,0.7069697490806788,0.5066643809197274,0.6972991811121748,0.4982429073455044,0.4982429073455044
20250530_033432,3,0.6947973349381015,0.5019500278575408,0.6923720566301398,0.48992885917545215,0.48992885917545215
20250530_033432,4,0.6954080771878769,0.5004285775511079,0.6991277946149065,0.4988857461215394,0.4988857461215394
20250530_033432,5,0.694250717514851,0.5020786011228732,0.7026660618234853,0.49910002571355105,0.49910002571355105
20250530_033432,6,0.6938316094093635,0.5069858140830583,0.7049223660119895,0.15110996828662038,0.15110996828662038
20250530_033432,7,0.6927381232788002,0.5205931513307333,0.7309902717506951,0.5033427616353818,0.5033427616353818
20250530_033432,8,0.692718744929371,0.5218360262289461,0.678508754962129,0.5409702579926288,0.5409702579926288
20250530_033432,9,0.693199436032707,0.5281575451077872,0.6788046011507837,0.5493700179994857,0.5493700179994857
20250530_033432,10,0.6950773582106731,0.514700210003,0.7013116417035379,0.4779720579412017,0.4779720579412017
20250530_033432,11,0.6941230788908369,0.5260575151073587,0.7147215634095864,0.38724607868346617,0.38724607868346617
20250530_033432,12,0.691195421450125,0.5328933270475292,0.7100399677219287,0.45290134567583784,0.45290134567583784
20250530_033432,13,0.691629964634369,0.5303647194959928,0.7827250514525533,0.22619353732750494,0.22619353732750494
20250530_033432,14,0.679815896384703,0.5739510564436635,0.695116520253687,0.41960229707722635,0.41960229707722635
20250530_033432,15,0.6824500726057532,0.5679295418505979,0.677359563731105,0.6489243164481014,0.6489243164481014
20250530_033432,16,0.661507155888719,0.6145159216560236,0.6095205021034824,0.7195937258935459,0.7195937258935459
20250530_033432,17,0.6473740443505877,0.6409591565593794,0.6067244420286084,0.6942658781177681,0.6942658781177681
20250530_033432,18,0.6417526565288585,0.630051857883684,0.7088324639315162,0.5070283706179823,0.5070283706179823
20250530_033432,19,0.6461886476949265,0.6133801911455878,0.7147297308744629,0.6568955172709351,0.6568955172709351
20250530_033432,20,0.5698270691874249,0.7254317918827412,0.4558965130581882,0.7584211879660581,0.7584211879660581
20250530_033432,21,0.5295553192740581,0.7487892684181202,0.6125744932987651,0.6289534584726151,0.6289534584726151
20250530_033432,22,0.4912562127647504,0.7716324518921699,1.1872878126759348,0.25010713979600585,0.25010713979600585
20250530_033432,23,0.5522247771910631,0.7266532379033986,0.5741120329320105,0.7271363675323562,0.7271363675323562
20250530_033432,24,0.44309762730950214,0.8039686281232589,0.4162589226915537,0.8818890888831747,0.8818890888831747
20250530_033432,25,0.4519172164667499,0.7944970642437749,0.47641955047357276,0.7441073112196794,0.7441073112196794
20250530_033432,26,0.44426396594998613,0.7965542364890927,1.4535733748003434,0.32489071740807407,0.32489071740807407
20250530_033432,27,0.4178365484450033,0.8177902541464878,0.5828709322246698,0.732150509985429,0.732150509985429
20250530_033432,28,0.40228747409549565,0.8246260660866583,0.9369950327065473,0.25096425816405243,0.25096425816405243
20250530_033432,29,0.40235570056842324,0.8210260146573523,1.0391215896997295,0.2443215908116911,0.2443215908116911
20250530_033432,30,0.4067801682512617,0.8196117087386963,0.703148353295248,0.4966143824462158,0.4966143824462158
20250530_033432,31,0.39846809680670336,0.8257189388419834,0.41506326312575836,0.8306334104739864,0.8306334104739864
20250530_033432,32,0.4317195685020561,0.8060900870012428,0.7712527373449398,0.5670266563812463,0.5670266563812463
20250530_033432,33,0.3643408629412208,0.8438263403762911,1.0758725919358718,0.2292791634524728,0.2292791634524728
20250530_033432,34,0.3862379369188528,0.8280975442506322,1.116011714674736,0.3349190023142196,0.3349190023142196
20250530_033432,35,0.44572447175210944,0.7691467020957442,0.9685975143818256,0.14485300419988,0.14485300419988
20250530_033432,36,0.5479938352857131,0.7269532421891741,0.40678816968626014,0.8353475614982429,0.8353475614982429
20250530_033432,37,0.44501685233064037,0.8010114430206146,0.5080759844493344,0.7568355189851719,0.7568355189851719
20250530_033432,38,0.3827390795359846,0.835169073843912,0.8310362061516183,0.42980200565698123,0.42980200565698123
20250530_033432,39,0.39951343394693783,0.8241760596579951,1.144380723843809,0.16173823605039855,0.16173823605039855
20250530_033432,40,0.39463718956122634,0.827818968842412,0.8240491383062686,0.2704637010371132,0.2704637010371132
20250530_033432,41,0.385219872201401,0.8332404748639266,0.7743452494261694,0.37704637010371134,0.37704637010371134
20250530_033432,42,0.3779433220217788,0.8327476106801526,0.3991702475834414,0.8446044398731465,0.8446044398731465
20250530_033432,43,0.3887228831404545,0.8276261089444135,0.8317903241173166,0.5625267849490014,0.5625267849490014
20250530_033432,44,0.3698197476199416,0.8398405691509879,1.5188158255457227,0.16203822747921487,0.16203822747921487
20250530_033432,45,0.38646551775313465,0.8304547207817254,0.7777381259235528,0.5119996571526528,0.5119996571526528
20250530_033432,46,0.369842732213234,0.8409762996614237,0.7260173083654519,0.41505956972657926,0.41505956972657926
20250530_033432,47,0.3773202660793815,0.8365405220074572,0.38668673383733615,0.834704722722208,0.834704722722208
20250530_033432,48,0.37247858330851696,0.8389834140487721,0.6274608543010357,0.6293820176566384,0.6293820176566384
20250530_033432,49,0.36481294833897243,0.8417048814983071,0.3255474718867755,0.8713036770377989,0.8713036770377989
20250530_033432,50,0.365017365725314,0.840333433334762,1.213312658455854,0.11275392131653382,0.11275392131653382
20250530_033432,51,0.3443232857383014,0.8511335876226803,0.7311233233232968,0.4853432759064027,0.4853432759064027
20250530_033432,52,0.34196649076508695,0.851605022928899,0.3942187174421842,0.8804748435758978,0.8804748435758978
20250530_033432,53,0.3406386711721212,0.8521407448677838,0.42614216605822247,0.8881889088883175,0.8881889088883175
20250530_033432,54,0.3387516957244586,0.8525050357862255,0.47818446647925456,0.8044055884117597,0.8044055884117597
20250530_033432,55,0.33708471637931675,0.8520978871126731,0.7130060000497787,0.6228250621410817,0.6228250621410817
20250530_033432,56,0.33732258198691195,0.8523764625208932,0.6265268224836047,0.615882403359904,0.615882403359904
20250530_033432,57,0.3371754881462764,0.8527407534393349,0.5720657530378123,0.7628782034799005,0.7628782034799005
20250530_033432,58,0.3393233178254685,0.851005014357348,0.581339360586281,0.667480929116311,0.667480929116311
20250530_033432,59,0.33413066922641194,0.8542622037457678,0.7218188816080979,0.5549841433101912,0.5549841433101912
20250530_033432,60,0.33317482756460953,0.85383362619466,0.8268121090091642,0.26746378674895005,0.26746378674895005
20250530_033432,61,0.33198516632689806,0.8540693438477692,0.8767295968337138,0.14399588583183337,0.14399588583183337
20250530_033432,62,0.33551612504518746,0.8528264689495564,0.9490854538203589,0.12368218050912831,0.12368218050912831
20250530_033432,63,0.33100149173879884,0.8545622080315433,0.5743518367491133,0.6723236478957744,0.6723236478957744
20250530_033432,64,0.32953198494318403,0.8550765010928728,1.1237536903287544,0.09972572212222508,0.09972572212222508
20250530_033432,65,0.32761847288882145,0.8557836540522007,0.41402645449820763,0.8075340704551298,0.8075340704551298
20250530_033432,66,0.33132557188226874,0.8526121801740025,0.7014472872181668,0.47150081426244966,0.47150081426244966
20250530_033432,67,0.32644491166364953,0.8561050872155317,0.8091752848338559,0.22075083569040885,0.22075083569040885
20250530_033432,68,0.3257009071893379,0.8550765010928728,0.9269303161589826,0.10893974457872632,0.10893974457872632
20250530_033432,69,0.326044800177298,0.8553979342562037,0.38720867298339884,0.8123767892345933,0.8123767892345933
