timestamp,experiment_name,dataset_name,test_env,input_shape,num_classes,num_environments,model_architecture,total_parameters,trainable_parameters,pretrained,dropout_rate,epochs,batch_size,learning_rate,weight_decay,final_train_acc,final_test_acc,best_test_acc,final_train_loss,final_test_loss,total_training_time,avg_epoch_time,device
20250530_230721,resnet_domain_experiment,ColoredMNIST,1,"(2, 28, 28)",2,3,RESNET34,21282562,21282562,False,0.4,2,128,0.1,0.0001,0.5061178134441897,0.5063215188788411,0.5860369433849055,1.121455521694298,0.661913272787313,53.90505886077881,26.952529430389404,auto
