timestamp,experiment_name,dataset_name,test_env,input_shape,num_classes,num_environments,model_architecture,total_parameters,trainable_parameters,pretrained,dropout_rate,epochs,batch_size,learning_rate,weight_decay,final_train_acc,final_test_acc,best_test_acc,final_train_loss,final_test_loss,total_training_time,avg_epoch_time,device
20250608_170856,resnet_domain_experiment,ColoredMNIST,2,"(2, 28, 28)",2,3,RESNET50,23508994,23508994,True,0,300,128,0.1,0.0001,1.0,0.29216131659023703,0.3597051386448378,0.00011148605194474607,6.049387981331414,9454.511440753937,31.515038135846456,auto
