timestamp,epoch,train_loss,train_accuracy,test_loss,test_accuracy,test_env_0_accuracy
20250608_170856,1,0.6050613799381778,0.8330940493282191,22.79005366987218,0.10024428920413149,0.10024428920413149
20250608_170856,2,0.48827851494479046,0.8446011099920715,1.411304436094774,0.12968756696524236,0.12968756696524236
20250608_170856,3,0.5316445573838682,0.8464439539717573,2.7773789265116706,0.100544293489907,0.100544293489907
20250608_170856,4,0.5188066243636803,0.8472368054513897,7.576159778839903,0.10024428920413149,0.10024428920413149
20250608_170856,5,0.41057637643292955,0.849251076778023,6.181018854099545,0.10024428920413149,0.10024428920413149
20250608_170856,6,0.4528454889853795,0.8483082263698116,1.8320027348773726,0.10024428920413149,0.10024428920413149
20250608_170856,7,0.4116268810597274,0.8488867936657595,1.5030088815532747,0.10050143573479621,0.10050143573479621
20250608_170856,8,0.39314203314442453,0.8490367925943386,1.394991397206249,0.10041572022457464,0.10041572022457464
20250608_170856,9,0.3787254509948642,0.8491010778494439,1.3226940677465637,0.10024428920413149,0.10024428920413149
20250608_170856,10,0.37144956652258265,0.8495296462168127,1.4230215712323215,0.10024428920413149,0.10024428920413149
20250608_170856,11,0.3683256409614464,0.8493367904514968,1.6110584423190257,0.11138730553293619,0.11138730553293619
20250608_170856,12,0.36725451658820846,0.8498725009107078,1.3362290292489725,0.10028714695924228,0.10028714695924228
20250608_170856,13,0.36506250191255996,0.8489725073392332,1.2759217883719773,0.10024428920413149,0.10024428920413149
20250608_170856,14,0.36386245244839155,0.8499367861658131,1.4525254600035036,0.10071572451035014,0.10071572451035014
20250608_170856,15,0.3652573132612666,0.8497225019821287,1.5974620997580022,0.10033000471435306,0.10033000471435306
20250608_170856,16,0.36200102829868025,0.8498082156556025,1.413024362319154,0.10127287532679038,0.10127287532679038
20250608_170856,17,0.3625348480672784,0.8498510724923394,1.2627436958375524,0.10161573736767668,0.10161573736767668
20250608_170856,18,0.36501108138450505,0.8486939379004436,1.4136066052431617,0.10024428920413149,0.10024428920413149
20250608_170856,19,0.3632463357243382,0.8495725030535496,1.5284628470738728,0.10024428920413149,0.10024428920413149
20250608_170856,20,0.36109197274094723,0.8497225019821287,1.2876646004087937,0.10045857797968542,0.10045857797968542
20250608_170856,21,0.3601731171047753,0.8491653631045493,1.5868732512322932,0.10024428920413149,0.10024428920413149
20250608_170856,22,0.3585397591356371,0.8495082177984443,1.5061533848444622,0.10024428920413149,0.10024428920413149
20250608_170856,23,0.358650629026968,0.8493367904514968,1.43797045783267,0.10024428920413149,0.10024428920413149
20250608_170856,24,0.3593764545324722,0.8495510746351812,1.7770964109181056,0.10890155573651052,0.10890155573651052
20250608_170856,25,0.35898309013719765,0.8497225019821287,1.5102348562146797,0.18227403248617838,0.18227403248617838
20250608_170856,26,0.3571671956712431,0.8498296440739709,1.3369764890827116,0.10058715124501778,0.10058715124501778
20250608_170856,27,0.3578422816643298,0.8497225019821287,1.4647449183333767,0.10345862083744053,0.10345862083744053
20250608_170856,28,0.3592168254767611,0.8490796494310755,1.44823166776876,0.10521578879698282,0.10521578879698282
20250608_170856,29,0.3590074451894708,0.8493582188698652,1.399293354300202,0.12338747696395663,0.12338747696395663
20250608_170856,30,0.3582760543852556,0.8494439325433389,1.4522803259677575,0.10028714695924228,0.10028714695924228
20250608_170856,31,0.3565571416434043,0.8494225041249706,1.641092117366895,0.10097287104101488,0.10097287104101488
20250608_170856,32,0.35646574292840855,0.8493153620331283,1.3494590305891194,0.15698795697081386,0.15698795697081386
20250608_170856,33,0.35776892972122776,0.8482653695330747,1.5995584556965228,0.10080144002057172,0.10080144002057172
20250608_170856,34,0.356560022941704,0.8500867850943922,1.4759319265032076,0.10135859083701196,0.10135859083701196
20250608_170856,35,0.35311355519164456,0.8490367925943386,1.6500005500564159,0.1008442977756825,0.1008442977756825
20250608_170856,36,0.3523782455448896,0.8498510724923394,1.4615998945600999,0.10710153002185746,0.10710153002185746
20250608_170856,37,0.3538386280663678,0.8500010714209184,1.6269948489027597,0.10080144002057172,0.10080144002057172
20250608_170856,38,0.3540794107187641,0.849251076778023,1.243577359152622,0.3319333133330476,0.3319333133330476
20250608_170856,39,0.3536829403270789,0.8495082177984443,1.3840867105077526,0.15364505207217247,0.15364505207217247
20250608_170856,40,0.3516840775156282,0.8500010714209184,1.3794053161079114,0.10041572022457464,0.10041572022457464
20250608_170856,41,0.3518361613724401,0.8495082177984443,1.452598303393588,0.10345862083744053,0.10345862083744053
20250608_170856,42,0.3506769671466181,0.8498725009107078,1.5124584156307366,0.1008442977756825,0.1008442977756825
20250608_170856,43,0.34977547539387893,0.8498082156556025,1.363385385502883,0.10110144430634724,0.10110144430634724
20250608_170856,44,0.3504330753221538,0.8506439239719716,1.4034397341514546,0.12780182574036772,0.12780182574036772
20250608_170856,45,0.34790296714162566,0.8506010671352348,1.5424593302721534,0.11524450349290705,0.11524450349290705
20250608_170856,46,0.3464305776634503,0.8496582167270234,1.4493092474390248,0.10718724553207903,0.10718724553207903
20250608_170856,47,0.3477598886753692,0.8494225041249706,1.64121481564527,0.11001585736939098,0.11001585736939098
20250608_170856,48,0.34503493743027497,0.851586774380183,1.5589900479290655,0.122101744310633,0.122101744310633
20250608_170856,49,0.3435974543700453,0.8494439325433389,1.9821757123769959,0.10281575451077872,0.10281575451077872
20250608_170856,50,0.34249360220191255,0.8531939057578161,1.5821311578073136,0.1187588394119916,0.1187588394119916
20250608_170856,51,0.31818192097984377,0.8617009878500868,1.5730718283053955,0.20846012085886942,0.20846012085886942
20250608_170856,52,0.2998341939976958,0.8702080699423576,1.6190034567984075,0.2227317533107616,0.2227317533107616
20250608_170856,53,0.2903760779506522,0.8745580388711509,1.7484663027883227,0.2490035571936742,0.2490035571936742
20250608_170856,54,0.2792455349626437,0.8789294362183128,1.9493791718300575,0.20318861698024257,0.20318861698024257
20250608_170856,55,0.2664439218536101,0.8851222491267919,1.9481141834311146,0.19277418248832126,0.19277418248832126
20250608_170856,56,0.25432054777858687,0.8901793558617438,2.211400727756688,0.20661723738910556,0.20661723738910556
20250608_170856,57,0.23868922091246955,0.8970364497396447,2.1819110268452127,0.256289375562508,0.256289375562508
20250608_170856,58,0.22474661176321936,0.9038935436175456,2.2663590478115396,0.2850897869969571,0.2850897869969571
20250608_170856,59,0.20899610693663195,0.910729209077078,2.359448847874918,0.2691467020957442,0.2691467020957442
20250608_170856,60,0.19557440758280742,0.9169220219855573,2.4985539040278866,0.284104058629409,0.284104058629409
20250608_170856,61,0.18097735230958528,0.9236719737716159,2.553670453894985,0.3128187545536365,0.3128187545536365
20250608_170856,62,0.16782670359183205,0.9292862193841472,3.156442897567332,0.23383191188445548,0.23383191188445548
20250608_170856,63,0.15633612698137433,0.9332290483639403,2.895560083493509,0.2846612094458492,0.2846612094458492
20250608_170856,64,0.1427617806106643,0.9402789980071571,3.1781925412475087,0.2736039086272661,0.2736039086272661
20250608_170856,65,0.13359481354798775,0.9431504060685281,3.2520484885231395,0.29674709638709124,0.29674709638709124
20250608_170856,66,0.12923347765752852,0.9463218119870572,3.4633800253842044,0.262546607808683,0.262546607808683
20250608_170856,67,0.11821209880538651,0.9505860672423768,3.1857086674111788,0.3160759439420563,0.3160759439420563
20250608_170856,68,0.11080942494804905,0.953950328926222,3.4388827990964463,0.3008614408777268,0.3008614408777268
20250608_170856,69,0.10620429779560676,0.9572288769365933,3.5647650338261507,0.28093258475121075,0.28093258475121075
20250608_170856,70,0.10032320524886494,0.9582145841815416,3.379181149227372,0.31359019414563066,0.31359019414563066
20250608_170856,71,0.09668587716652559,0.9595645745387533,3.7985960746723446,0.2648180688295547,0.2648180688295547
20250608_170856,72,0.09044965707742778,0.9631431204062828,3.9780632329117407,0.27947542107744394,0.27947542107744394
20250608_170856,73,0.08482910209218335,0.965200248569653,3.759174509778049,0.30043286332661895,0.30043286332661895
20250608_170856,74,0.0824432385769861,0.9657359590288641,3.8324793440396667,0.30009000128573265,0.30009000128573265
20250608_170856,75,0.07756210148812888,0.9686716523453404,3.9215268710923326,0.3167188102687181,0.3167188102687181
20250608_170856,76,0.07458546290255554,0.9700859279576575,3.994476679244328,0.3196331376162517,0.3196331376162517
