timestamp,experiment_name,dataset_name,test_env,input_shape,num_classes,num_environments,model_architecture,total_parameters,trainable_parameters,pretrained,dropout_rate,epochs,batch_size,learning_rate,weight_decay,final_train_acc,final_test_acc,best_test_acc,final_train_loss,final_test_loss,total_training_time,avg_epoch_time,device
20250605_055813,resnet_domain_experiment,ColoredMNIST,1,"(2, 28, 28)",2,3,Self-Attention ResNet18,11959926,11959926,True,0,300,128,0.1,0.0001,1.0,0.5724938927698967,0.7764110915870227,0.0001282773308724399,1.8573878352107898,6190.466416597366,20.634888055324556,auto
