timestamp,epoch,train_loss,train_accuracy,test_loss,test_accuracy,test_env_0_accuracy
20250605_090007,1,0.49855813172345603,0.8092442196841451,1.7012365698162975,0.405391505592937,0.405391505592937
20250605_090007,2,0.4463860232159088,0.8320869136649024,2.2200858794926295,0.2586465520936013,0.2586465520936013
20250605_090007,3,0.4020257345069953,0.8438082585124392,1.5916667844428392,0.12377319675995371,0.12377319675995371
20250605_090007,4,0.3809932603454981,0.8476010885636531,1.6457059051169725,0.09972999614280204,0.09972999614280204
20250605_090007,5,0.378999748598031,0.846915379175863,1.492081790673928,0.09972999614280204,0.09972999614280204
20250605_090007,6,0.3699946125429836,0.8479868000942851,1.4466680522824897,0.09972999614280204,0.09972999614280204
20250605_090007,7,0.36560348144483046,0.8479868000942851,1.3760071849562432,0.09972999614280204,0.09972999614280204
20250605_090007,8,0.36346669047256636,0.8487367947371804,1.31657154247409,0.11417305961513737,0.11417305961513737
20250605_090007,9,0.35971444906269917,0.8481367990228641,1.225142790971558,0.11263018043114902,0.11263018043114902
20250605_090007,10,0.36215182479287755,0.8483939400432854,1.5798321994927411,0.09972999614280204,0.09972999614280204
20250605_090007,11,0.3596040452194344,0.8481367990228641,1.3459367940986091,0.10071572451035014,0.10071572451035014
20250605_090007,12,0.35840911092491096,0.8483296547881801,1.3283061733662755,0.0999014271632452,0.0999014271632452
20250605_090007,13,0.35702015349610905,0.8483939400432854,1.7037330253528116,0.10161573736767668,0.10161573736767668
20250605_090007,14,0.3541428496033116,0.8491225062678124,1.6375007805277089,0.10183002614323061,0.10183002614323061
20250605_090007,15,0.35276609813906457,0.8489510789208649,1.497918674854633,0.10088715553079329,0.10088715553079329
20250605_090007,16,0.3528664069748967,0.8475153748901794,1.5588112203149849,0.10088715553079329,0.10088715553079329
20250605_090007,17,0.3533049844653229,0.8487367947371804,1.4845694459852625,0.1272018171688167,0.1272018171688167
20250605_090007,18,0.3503678622630125,0.848179655859601,1.4711952209472656,0.10268718124544636,0.10268718124544636
20250605_090007,19,0.34885770281970174,0.8486510810637067,1.2889921137543976,0.11027300390005572,0.11027300390005572
20250605_090007,20,0.348994118594081,0.8486296526453383,1.448690280236833,0.10328718981699739,0.10328718981699739
20250605_090007,21,0.34769553487580984,0.8489296505024964,1.6468803993339747,0.10045857797968542,0.10045857797968542
20250605_090007,22,0.3446813996046619,0.8490796494310755,1.727996693282831,0.10453006471521022,0.10453006471521022
20250605_090007,23,0.3429478778213751,0.8497010735637602,1.3262491076370406,0.12214460206574379,0.12214460206574379
20250605_090007,24,0.3397256417271218,0.8503867829515503,1.3940455438009376,0.13315904512921614,0.13315904512921614
20250605_090007,25,0.3377671904576932,0.8509867786658667,1.4363533180268084,0.15797368533836198,0.15797368533836198
20250605_090007,26,0.3331252278281691,0.851929629074078,1.1727560374254737,0.268589551279304,0.268589551279304
20250605_090007,27,0.3303725091241748,0.8538581867272377,1.558825786647901,0.1022157459392277,0.1022157459392277
20250605_090007,28,0.32895281243193997,0.852272483767973,1.574239859164087,0.21947456392234174,0.21947456392234174
20250605_090007,29,0.32267149680299184,0.8549724644823965,1.9744830704777618,0.10903012900184289,0.10903012900184289
20250605_090007,30,0.3198603066346033,0.8567081663702402,1.420669180447938,0.1380019714567351,0.1380019714567351
20250605_090007,31,0.3168283027947926,0.858936721880558,1.445944976936924,0.18737410534436205,0.18737410534436205
20250605_090007,32,0.31208008039193075,0.8596438596867165,1.3534852702760958,0.23366048086401234,0.23366048086401234
20250605_090007,33,0.30770642689016997,0.8625581245848244,1.3526726420459851,0.3104615780225432,0.3104615780225432
20250605_090007,34,0.3039089470613198,0.8640152570338784,1.4601915019457457,0.2628894698495693,0.2628894698495693
20250605_090007,35,0.2974457466781465,0.8674438039728287,1.7605134509300273,0.17704538636266232,0.17704538636266232
20250605_090007,36,0.2933671375929984,0.8693295047892515,1.593572625045568,0.19251703595765654,0.19251703595765654
20250605_090007,37,0.28541672347836156,0.8706794951464633,1.7877495686213176,0.21853169330990443,0.21853169330990443
20250605_090007,38,0.28034006445948545,0.8749437504017828,1.8234161112477871,0.25860369433849056,0.25860369433849056
20250605_090007,39,0.2731705741967008,0.8784151541774702,1.8403421145319288,0.21934599065700938,0.21934599065700938
20250605_090007,40,0.26536443137406,0.880986564381683,2.369616907151019,0.20314575922513178,0.20314575922513178
20250605_090007,41,0.2612380058061881,0.8831079778001586,2.1579812113704575,0.22007457249389276,0.22007457249389276
20250605_090007,42,0.25384504168899985,0.8867722373411618,2.6898465117470165,0.18578836840526294,0.18578836840526294
20250605_090007,43,0.24523004065038728,0.8923864829536932,1.957367560251163,0.27141816311661593,0.27141816311661593
20250605_090007,44,0.2386698389802474,0.8934793322904836,2.238304680813857,0.23288904127201818,0.23288904127201818
20250605_090007,45,0.23201601154328697,0.8982150127499089,2.6961056065689673,0.1852312175888227,0.1852312175888227
20250605_090007,46,0.22630137306907788,0.9001007135663317,2.0620525821310576,0.2749324990357005,0.2749324990357005
20250605_090007,47,0.216866889276384,0.9050506782094414,2.0733448911885746,0.34384776925384647,0.34384776925384647
20250605_090007,48,0.21244211085751408,0.9077720873422332,2.0426441782810647,0.3546050657866541,0.3546050657866541
20250605_090007,49,0.2011738581979861,0.9124220541281848,2.7650157558462007,0.29781854026486093,0.29781854026486093
20250605_090007,50,0.19549378359822628,0.9157434589752931,2.253765910701022,0.267175245360648,0.267175245360648
20250605_090007,51,0.11665510996422969,0.9513360618852722,3.342978440998682,0.30069000985728367,0.30069000985728367
20250605_090007,52,0.07368878242585176,0.9689716502024985,4.091599619453722,0.28496121373162475,0.28496121373162475
20250605_090007,53,0.05394377361962704,0.9784430111213491,4.73589516337452,0.29537564822354606,0.29537564822354606
20250605_090007,54,0.04280280544743186,0.98296440739709,5.243669973696516,0.2890327004671495,0.2890327004671495
20250605_090007,55,0.03419250098968057,0.9855572460196713,5.657798709765158,0.2976471092444178,0.2976471092444178
20250605_090007,56,0.02748296999428523,0.9884929393361476,5.779712520661901,0.3209617280246861,0.3209617280246861
20250605_090007,57,0.02280551798532264,0.9911072063770973,6.128440479111802,0.29841854883641195,0.29841854883641195
20250605_090007,58,0.01887520787413003,0.9931000492853622,6.179299862658391,0.31367590965585224,0.31367590965585224
20250605_090007,59,0.01532235470134606,0.9943643259691002,6.337385763887499,0.313118758839412,0.313118758839412
20250605_090007,60,0.011350049742858836,0.9958214584181542,6.571074506624149,0.3092615608794411,0.3092615608794411
20250605_090007,61,0.010534956953071613,0.9963357404589968,6.4650446990800035,0.3187331247589251,0.3187331247589251
20250605_090007,62,0.0076385126395890224,0.9973000192855765,6.575240635481037,0.3198474263918056,0.3198474263918056
20250605_090007,63,0.007006578076321662,0.997278590867208,6.671872566306526,0.3129044700638581,0.3129044700638581
20250605_090007,64,0.0057383907379253635,0.9979643002549982,6.965295494579878,0.3000042857755111,0.3000042857755111
20250605_090007,65,0.004603051282482554,0.998392868622367,6.674403276599821,0.3215188788411263,0.3215188788411263
20250605_090007,66,0.0037368777472986405,0.9987142948978935,6.872582216731837,0.312304461492307,0.312304461492307
20250605_090007,67,0.004372447405121867,0.9984357254591039,6.960888234643988,0.31320447434963355,0.31320447434963355
20250605_090007,68,0.0033144900363999102,0.9989071506632096,6.9122587735535665,0.3150473578193974,0.3150473578193974
20250605_090007,69,0.00391405339090693,0.9986928664795252,6.806438993235103,0.32396177088244116,0.32396177088244116
20250605_090007,70,0.003032590491605587,0.9988000085713673,7.1156830761602015,0.31329018985985513,0.31329018985985513
20250605_090007,71,0.0018590690010892278,0.9993571474489468,6.954420772406573,0.3198474263918056,0.3198474263918056
20250605_090007,72,0.0016387329820158338,0.9995071463775259,7.211849014615752,0.30056143659195134,0.30056143659195134
20250605_090007,73,0.0010172797688947802,0.9997000021428418,6.884809593033921,0.3253332190459864,0.3253332190459864
20250605_090007,74,0.001245819580697054,0.9994857179591574,7.114222959091103,0.30347576393948483,0.30347576393948483
20250605_090007,75,0.0009082377934343336,0.9997214305612103,7.240842999004927,0.3096044229203274,0.3096044229203274
20250605_090007,76,0.0011640949005297563,0.9996357168877366,6.970697395137099,0.3138473406762954,0.3138473406762954
20250605_090007,77,0.0008709926473560789,0.9997000021428418,7.164956272625532,0.3144902070029572,0.3144902070029572
20250605_090007,78,0.0013295685075917008,0.9996142884693681,7.18200598127855,0.309090129858998,0.309090129858998
20250605_090007,79,0.0007545038738175944,0.9997857158163156,7.196833493279629,0.3049757853683624,0.3049757853683624
20250605_090007,80,0.00106318984255834,0.9997214305612103,7.05105112159187,0.3059615137359105,0.3059615137359105
20250605_090007,81,0.000779756678833214,0.9997642873979472,6.963386788394282,0.3152616465949514,0.3152616465949514
20250605_090007,82,0.000696433179769595,0.9997857158163156,7.031585237367557,0.31393305618651696,0.31393305618651696
20250605_090007,83,0.0014232985830873435,0.9995928600509997,7.079640041934988,0.3134187631251875,0.3134187631251875
