timestamp,epoch,train_loss,train_accuracy,test_loss,test_accuracy,test_env_0_accuracy
20250608_053530,1,1.006651245586859,0.5568508121544593,7.342396840371721,0.47355789834576156,0.47355789834576156
20250608_053530,2,0.9059592982947501,0.5983156902241461,0.6579698939792445,0.5623982171937945,0.5623982171937945
20250608_053530,3,0.7396427290361436,0.6791239874855355,0.6348440529870205,0.7016799520013713,0.7016799520013713
20250608_053530,4,0.5986429153244353,0.7182531179016843,0.7725811796110185,0.580054855575555,0.580054855575555
20250608_053530,5,0.5791285467115256,0.7259246560665152,1.153136567339871,0.2727779206308391,0.2727779206308391
20250608_053530,6,0.4575806015420481,0.795482792611323,0.7207629133443363,0.6622525070712265,0.6622525070712265
20250608_053530,7,0.4102171948535846,0.8228903270046715,0.3876793534377885,0.8266478100625696,0.8266478100625696
20250608_053530,8,0.39350412631295417,0.829940427720396,0.7748654979825671,0.7053655609839719,0.7053655609839719
20250608_053530,9,0.3746946314807798,0.8418334547636395,0.5908628562109066,0.7361789663152482,0.7361789663152482
20250608_053530,10,0.3819996802533259,0.8350833583336905,0.8146374284243975,0.657795491557384,0.657795491557384
20250608_053530,11,0.3793538217254675,0.8399905712938757,0.5481287626946558,0.7357075512128225,0.7357075512128225
20250608_053530,12,0.37163598033411255,0.8402477178245403,1.0431039170489285,0.42093083054769864,0.42093083054769864
20250608_053530,13,0.3585012621078335,0.8485406934384777,0.5454716982085848,0.7436358961172538,0.7436358961172538
20250608_053530,14,0.357970379740814,0.8482406891527022,1.1067015036859147,0.42765920973686466,0.42765920973686466
20250608_053530,15,0.3607726453757677,0.846869240989157,0.5479427608635907,0.7342075940687409,0.7342075940687409
20250608_053530,16,0.3949837700509634,0.8273689624137488,0.708620298104208,0.7289363161052541,0.7289363161052541
20250608_053530,17,0.36284496614841816,0.8475549650709295,0.7466439565674203,0.7221650809976857,0.7221650809976857
20250608_053530,18,0.3607681812565835,0.8451549307847255,0.3920210573842617,0.7597925773549327,0.7597925773549327
20250608_053530,19,0.3647279304151978,0.8457120816011657,0.6946671308715486,0.7348932887631782,0.7348932887631782
20250608_053530,20,0.35548187087956673,0.848883555479364,0.5484312333044459,0.7177509214022456,0.7177509214022456
20250608_053530,21,0.35851219548879426,0.8482835469078129,0.4926238312421601,0.7481357675494986,0.7481357675494986
20250608_053530,22,0.35427798921130393,0.848776411091587,0.7224474265927174,0.6814948144338733,0.6814948144338733
20250608_053530,23,0.3530417482872478,0.8485406934384777,0.772261689595186,0.7183509042598782,0.7183509042598782
20250608_053530,24,0.35362306428574475,0.8471263875198217,1.2289625849228738,0.23729322019370874,0.23729322019370874
20250608_053530,25,0.3514677902144161,0.8492692752753611,0.6771270101839076,0.7123510756835519,0.7123510756835519
20250608_053530,26,0.35638731880917573,0.8466978099687138,0.4485010301154819,0.7446215822405075,0.7446215822405075
20250608_053530,27,0.36301597684133247,0.8432477606822955,0.866298977794543,0.7196365818119482,0.7196365818119482
20250608_053530,28,0.35581386814026233,0.8487978399691424,1.036131150084115,0.6421102254221308,0.6421102254221308
20250608_053530,29,0.35823742748121096,0.8449620708867269,0.47447750216624773,0.7516499528584898,0.7516499528584898
20250608_053530,30,0.35114049154226895,0.8496978528264689,0.5239437321821848,0.7791205965543841,0.7791205965543841
20250608_053530,31,0.35771248868254363,0.8453906484378348,0.8523397393565361,0.7305648410045428,0.7305648410045428
20250608_053530,32,0.351417451282668,0.8500407148673552,0.8364714794471616,0.737978914888146,0.737978914888146
20250608_053530,33,0.35719499293246554,0.8455835083358334,0.822857736238365,0.7323647895774407,0.7323647895774407
20250608_053530,34,0.3652943343819816,0.8407405820083144,0.38671749455681265,0.7607782634781863,0.7607782634781863
20250608_053530,35,0.35647916655397155,0.8466335233360477,0.4016958992989337,0.8068912316790949,0.8068912316790949
20250608_053530,36,0.37055209596626093,0.8349547850683581,1.2155370614567742,0.3744750149995714,0.3744750149995714
20250608_053530,37,0.35801046463798303,0.8471049586422663,0.7417602985283065,0.7204508442615926,0.7204508442615926
20250608_053530,38,0.35082788936427384,0.8492692752753611,0.7036311189985015,0.7191223107911202,0.7191223107911202
20250608_053530,39,0.35413015727462666,0.848776411091587,0.9576844856387279,0.5789834576154967,0.5789834576154967
20250608_053530,40,0.3499968658542372,0.8498907127244675,0.6791324902101944,0.7272649352875632,0.7272649352875632
20250608_053530,41,0.3493204455558068,0.8501478592551323,0.4434133053151636,0.7948058626896375,0.7948058626896375
20250608_053530,42,0.3542595031808634,0.8456692238460549,1.2649611814425943,0.4200308562612497,0.4200308562612497
20250608_053530,43,0.3502437521199711,0.8499764282346891,0.6054446446439607,0.7292363075340704,0.7292363075340704
20250608_053530,44,0.3558136823235965,0.8470192431320448,0.5666924894181757,0.7394788720322276,0.7394788720322276
20250608_053530,45,0.34941388035569687,0.8487978399691424,0.7347894343522077,0.5894403017056655,0.5894403017056655
20250608_053530,46,0.3654984643306237,0.8406762953756483,0.8355997572831118,0.6635381846232965,0.6635381846232965
20250608_053530,47,0.34998266920040216,0.8491621308875841,0.4529631841378134,0.7417073797891489,0.7417073797891489
20250608_053530,48,0.3718111175494116,0.8387262675181074,0.7631220657968781,0.7153509899717151,0.7153509899717151
20250608_053530,49,0.35129709110233953,0.8497192817040243,0.7986751729673375,0.6939658866889518,0.6939658866889518
20250608_053530,50,0.37083417307483696,0.838211974456778,0.5759305077823785,0.8159338304619868,0.8159338304619868
20250608_053530,51,0.3471363888737934,0.8486264089486992,0.5751413680165192,0.7395645838690323,0.7395645838690323
20250608_053530,52,0.3413298128406858,0.8504907212960185,0.6901032090838489,0.7233650467129511,0.7233650467129511
20250608_053530,53,0.34016866069999546,0.850512150173574,0.5523894478063114,0.7415788120339419,0.7415788120339419
