timestamp,experiment_name,dataset_name,test_env,input_shape,num_classes,num_environments,model_architecture,total_parameters,trainable_parameters,pretrained,dropout_rate,epochs,batch_size,learning_rate,weight_decay,final_train_acc,final_test_acc,best_test_acc,final_train_loss,final_test_loss,total_training_time,avg_epoch_time,device
20250529_235042,resnet_domain_experiment,ColoredMNIST,1,"(2, 28, 28)",2,3,Self-Attention ResNet18,11959926,11959926,True,0.0,2,256,0.1,0.0001,0.4935393318619153,0.5001071443877769,0.5001071443877769,,,32.30937361717224,16.15468680858612,auto
