timestamp,experiment_name,dataset_name,test_env,input_shape,num_classes,num_environments,model_architecture,total_parameters,trainable_parameters,pretrained,dropout_rate,epochs,batch_size,learning_rate,weight_decay,final_train_acc,final_test_acc,best_test_acc,final_train_loss,final_test_loss,total_training_time,avg_epoch_time,device
20250531_044732,resnet_domain_experiment,ColoredMNIST,0,"(2, 28, 28)",2,3,RESNET18,11174402,11174402,False,0,300,128,0.1,0.0001,1.0,0.3167480929116311,0.8596897231507671,0.00014777552947793868,2.3221952498284844,4645.605274915695,15.48535091638565,auto
